0 9.86879268536899 9.86960440108936
1 39.4654314345669 39.4784176043574
2 88.7607079383982 88.8264396098042
3 157.705973710441 157.91367041743
4 246.233188097243 246.740110027234
5 354.254985426226 355.305758439217
6 481.664761225047 483.610615653379
7 628.336777427377 631.654681669719
8 794.126286461134 799.437956488238
9 978.869674096927 986.960440108936
10 1182.38462091549 1194.22213253181
11 1404.47028223497 1421.22303375687
12 1644.90748632037 1667.9631437841
13 1903.4589506796 1934.44246261351
14 2179.86951623265 2220.66099024511
15 2473.86639912272 2526.61872667888
16 2785.1594599211 2852.31567191482
17 3113.44148995968 3197.75182595295
18 3458.38851450876 3562.92718879326
19 3819.66011250105 3947.84176043574
20 4196.89975248619 4352.49554088041
21 4589.73514448425 4776.88853012725
22 4997.77860739081 5221.02072817627
23 5420.62745157176 5684.89213502747
24 5857.86437626907 6168.50275068085
25 6309.05788142622 6671.85257513641
26 6773.76269352696 7194.94160839414
27 7251.52020502621 7737.76985045406
28 7741.85892694048 8300.33730131615
29 8244.2949541506 8882.64396098042


0 0
0.01 0.0444215213295227
0.02 0.0887992044314181
0.03 0.133089253183623
0.04 0.177247958240403
0.05 0.221231742720477
0.06 0.264997195950473
0.07 0.308501130644484
0.08 0.351700611494913
0.09 0.39455300556213
0.1 0.437016024779455
0.11 0.479047760770166
0.12 0.520606735024981
0.13 0.561651933361169
0.14 0.602142848505087
0.15 0.642039522175367
0.16 0.681302579445101
0.17 0.719893274024316
0.18 0.757773520745828
0.19 0.79490593575131
0.2 0.831253876017933
0.21 0.866781467457676
0.22 0.901453651375338
0.23 0.935236208956185
0.24 0.968095801319189
0.25 0.999999999827233
0.26 1.03091731969587
0.27 1.06081724792097
0.28 1.08967027759594
0.29 1.11744793555773
0.3 1.14412280493653
0.31 1.16966856572495
0.32 1.19406000341241
0.33 1.21727304788393
0.34 1.23928479218764
0.35 1.26007351043029
0.36 1.27961868916197
0.37 1.29790103879504
0.38 1.31490251609891
0.39 1.33060634417272
0.4 1.34499702386788
0.41 1.35806035416711
0.42 1.36978344277972
0.43 1.38015472036344
0.44 1.38916395234301
0.45 1.39680224639547
0.46 1.40306206625067
0.47 1.40793723236352
0.48 1.41142293508267
0.49 1.41351573313884
0.5 1.41421356262206
0.51 1.41351573317527
0.52 1.41142293480601
0.53 1.40793723303285
0.54 1.40306206527064
0.55 1.39680224728867
0.56 1.38916395189457
0.57 1.38015472021773
0.58 1.36978344323382
0.59 1.35806035374591
0.6 1.34499702397781
0.61 1.33060634424709
0.62 1.31490251601386
0.63 1.29790103871213
0.64 1.27961868923385
0.65 1.26007351054207
0.66 1.23928479176301
0.67 1.21727304833897
0.68 1.19406000326207
0.69 1.16966856527607
0.7 1.14412280582384
0.71 1.11744793457583
0.72 1.08967027825814
0.73 1.06081724764102
0.74 1.03091731972413
0.75 0.99999999982239
0.76 0.968095801272685
0.77 0.935236209225596
0.78 0.901453650693248
0.79 0.866781468426376
0.8 0.831253875108606
0.81 0.794905936184293
0.82 0.757773520872092
0.83 0.719893273551495
0.84 0.681302579844609
0.85 0.642039522044638
0.86 0.602142848408133
0.87 0.561651933424603
0.88 0.52060673508588
0.89 0.479047760676845
0.9 0.437016024647424
0.91 0.394553005966152
0.92 0.351700611021726
0.93 0.30850113077609
0.94 0.26499719638381
0.95 0.22123174181674
0.96 0.177247959209982
0.97 0.133089252507805
0.98 0.088799204702764
0.99 0.0444215212908027
1 0

0 0
0.01 0.0887992046828096
0.02 0.177247958416793
0.03 0.264997196195368
0.04 0.351700612069026
0.05 0.437016023493891
0.06 0.5206067356217
0.07 0.602142848699147
0.08 0.681302579441814
0.09 0.757773520469441
0.1 0.831253876096466
0.11 0.901453650634944
0.12 0.968095801536173
0.13 1.03091731989293
0.14 1.08967027707794
0.15 1.14412280637077
0.16 1.19406000308676
0.17 1.23928479169474
0.18 1.27961868904084
0.19 1.31490251703504
0.2 1.34499702286047
0.21 1.36978344367339
0.22 1.38916395182953
0.23 1.40306206578084
0.24 1.41142293530733
0.25 1.41421356238109
0.26 1.41142293460359
0.27 1.40306206629165
0.28 1.3891639524255
0.29 1.3697834418479
0.3 1.34499702499491
0.31 1.31490251561317
0.32 1.27961868935516
0.33 1.23928479174513
0.34 1.1940600035776
0.35 1.1441228049034
0.36 1.08967027875512
0.37 1.03091731899253
0.38 0.968095801025185
0.39 0.901453651927269
0.4 0.831253874997015
0.41 0.757773520604236
0.42 0.68130257981598
0.43 0.602142848706821
0.44 0.520606734459446
0.45 0.437016025391434
0.46 0.351700610422563
0.47 0.264997196637642
0.48 0.17724795901509
0.49 0.0887992039187614
0.5 -1.1532485578945E-11
0.51 -0.0887992039425276
0.52 -0.177247959038327
0.53 -0.264997196661496
0.54 -0.351700610446492
0.55 -0.437016025415724
0.56 -0.520606734483547
0.57 -0.602142848730577
0.58 -0.681302579839285
0.59 -0.757773520626057
0.6 -0.8312538750182
0.61 -0.901453651946837
0.62 -0.96809580104405
0.63 -1.03091731901015
0.64 -1.08967027877108
0.65 -1.14412280491736
0.66 -1.19406000359001
0.67 -1.23928479175631
0.68 -1.27961868936444
0.69 -1.31490251562176
0.7 -1.34499702500232
0.71 -1.36978344185533
0.72 -1.38916395243042
0.73 -1.40306206629795
0.74 -1.41142293460843
0.75 -1.41421356238634
0.76 -1.41142293531094
0.77 -1.40306206578351
0.78 -1.38916395182869
0.79 -1.36978344366946
0.8 -1.34499702285231
0.81 -1.31490251702261
0.82 -1.2796186890263
0.83 -1.23928479167655
0.84 -1.19406000306834
0.85 -1.14412280634981
0.86 -1.08967027705898
0.87 -1.03091731987236
0.88 -0.968095801518833
0.89 -0.901453650616913
0.9 -0.83125387608156
0.91 -0.757773520455115
0.92 -0.681302579429345
0.93 -0.602142848687051
0.94 -0.520606735612063
0.95 -0.43701602348458
0.96 -0.351700612061919
0.97 -0.26499719618911
0.98 -0.177247958413345
0.99 -0.0887992046806892
1 0

0 0
0.01 0.133089253027062
0.02 0.2649971964235
0.03 0.394553005941687
0.04 0.520606735050714
0.05 0.642039521919642
0.06 0.757773520544014
0.07 0.866781467748738
0.08 0.968095801288937
0.09 1.06081724795528
0.1 1.14412280563558
0.11 1.21727304828843
0.12 1.27961868919815
0.13 1.33060634402301
0.14 1.36978344275042
0.15 1.39680224665623
0.16 1.41142293494755
0.17 1.41351573333636
0.18 1.40306206601981
0.19 1.38015472046494
0.2 1.34499702391664
0.21 1.29790103855484
0.22 1.23928479170283
0.23 1.16966856529375
0.24 1.08967027790623
0.25 0.999999999977696
0.26 0.901453651267544
0.27 0.794905936119988
0.28 0.681302579619973
0.29 0.561651933180825
0.3 0.437016024431594
0.31 0.308501130500862
0.32 0.177247958706364
0.33 0.0444215214721512
0.34 -0.0887992043214594
0.35 -0.22123174210072
0.36 -0.35170061126611
0.37 -0.479047760915852
0.38 -0.602142848719371
0.39 -0.719893273976206
0.4 -0.831253875563434
0.41 -0.935236208909438
0.42 -1.03091731945115
0.43 -1.11744793488793
0.44 -1.19406000334229
0.45 -1.26007351067867
0.46 -1.31490251632601
0.47 -1.35806035415371
0.48 -1.3891639521344
0.49 -1.40793723253192
0.5 -1.41421356238067
0.51 -1.40793723253141
0.52 -1.38916395213398
0.53 -1.35806035415175
0.54 -1.31490251632584
0.55 -1.26007351067537
0.56 -1.19406000334236
0.57 -1.11744793488382
0.58 -1.03091731945114
0.59 -0.93523620890413
0.6 -0.831253875562416
0.61 -0.719893273968443
0.62 -0.602142848715812
0.63 -0.479047760903863
0.64 -0.351700611259687
0.65 -0.221231742083815
0.66 -0.0887992043121298
0.67 0.0444215214934033
0.68 0.177247958718833
0.69 0.308501130525891
0.7 0.437016024447454
0.71 0.561651933209628
0.72 0.681302579638597
0.73 0.794905936152585
0.74 0.901453651289354
0.75 1.00000000001288
0.76 1.08967027792874
0.77 1.16966856532856
0.78 1.23928479172252
0.79 1.29790103858367
0.8 1.34499702393058
0.81 1.38015472048682
0.82 1.40306206602767
0.83 1.41351573335255
0.84 1.41142293495105
0.85 1.39680224666803
0.86 1.36978344275081
0.87 1.33060634403107
0.88 1.27961868919648
0.89 1.2172730482937
0.9 1.1441228056333
0.91 1.0608172479582
0.92 0.968095801285832
0.93 0.86678146775065
0.94 0.757773520540768
0.95 0.64203952192016
0.96 0.520606735047764
0.97 0.394553005941904
0.98 0.264997196421652
0.99 0.13308925302693
1 0

0 0
0.01 0.177247958081548
0.02 0.35170061182521
0.03 0.52060673297724
0.04 0.68130258290941
0.05 0.831253874473788
0.06 0.968095800461295
0.07 1.0896702774152
0.08 1.19406000487707
0.09 1.27961868815903
0.1 1.34499702451968
0.11 1.38916395283113
0.12 1.41142293329525
0.13 1.41142293401801
0.14 1.38916395584958
0.15 1.34499702145855
0.16 1.2796186892858
0.17 1.19406000420396
0.18 1.08967027612965
0.19 0.968095802579937
0.2 0.831253876758129
0.21 0.681302577680036
0.22 0.520606735911141
0.23 0.351700610427185
0.24 0.177247958599323
0.25 2.99685622730243E-09
0.26 -0.177247962457215
0.27 -0.351700609215264
0.28 -0.520606736061135
0.29 -0.681302579836381
0.3 -0.831253873964889
0.31 -0.968095801684409
0.32 -1.08967027927113
0.33 -1.19406000270256
0.34 -1.27961868946505
0.35 -1.34499702259782
0.36 -1.38916395304638
0.37 -1.41142293477577
0.38 -1.41142293591841
0.39 -1.3891639516836
0.4 -1.34499702250135
0.41 -1.27961869065795
0.42 -1.19406000254245
0.43 -1.0896702785208
0.44 -0.968095802817704
0.45 -0.831253871996922
0.46 -0.681302581053102
0.47 -0.520606737122113
0.48 -0.35170060800645
0.49 -0.177247962001567
0.5 2.03344959678805E-09
0.51 0.177247959293397
0.52 0.351700610723148
0.53 0.520606733012943
0.54 0.681302581808299
0.55 0.83125387512038
0.56 0.968095801480667
0.57 1.08967027800108
0.58 1.19406000249033
0.59 1.27961868936302
0.6 1.34499702412883
0.61 1.38916395292952
0.62 1.41142293505071
0.63 1.4114229333152
0.64 1.38916395207387
0.65 1.34499702631129
0.66 1.27961868737084
0.67 1.19406000379253
0.68 1.08967027871906
0.69 0.968095799424338
0.7 0.831253875438301
0.71 0.681302583528858
0.72 0.520606731202973
0.73 0.351700612389805
0.74 0.177247958338005
0.75 7.15847061531624E-10
0.76 -0.177247959501362
0.77 -0.351700609764311
0.78 -0.520606735679543
0.79 -0.681302581985817
0.8 -0.831253872627775
0.81 -0.968095802210505
0.82 -1.08967027749936
0.83 -1.19406000368793
0.84 -1.27961869021055
0.85 -1.34499702287086
0.86 -1.38916395193036
0.87 -1.41142293546628
0.88 -1.41142293331039
0.89 -1.38916395545721
0.9 -1.34499702208936
0.91 -1.27961868815354
0.92 -1.19406000447796
0.93 -1.08967027768315
0.94 -0.968095801139693
0.95 -0.831253877197709
0.96 -0.681302577259028
0.97 -0.520606735741261
0.98 -0.351700611239879
0.99 -0.177247959518752
1 0

0 0
0.01 0.221231741975445
0.02 0.437016025006224
0.03 0.642039520631776
0.04 0.831253877405012
0.05 0.999999998243206
0.06 1.14412280663173
0.07 1.26007351064214
0.08 1.34499702341501
0.09 1.39680224706311
0.1 1.4142135624909
0.11 1.39680224617515
0.12 1.3449970243971
0.13 1.26007351044369
0.14 1.1441228058257
0.15 0.999999999452494
0.16 0.831253876577273
0.17 0.642039520814075
0.18 0.437016024950472
0.19 0.221231742595458
0.2 -1.35643904061424E-09
0.21 -0.221231740575032
0.22 -0.437016025491419
0.23 -0.642039521541133
0.24 -0.831253875584676
0.25 -1.00000000000299
0.26 -1.1441228056244
0.27 -1.26007351105481
0.28 -1.34499702290282
0.29 -1.39680224817956
0.3 -1.41421356103182
0.31 -1.39680224718177
0.32 -1.3449970244413
0.33 -1.26007350956191
0.34 -1.1441228066657
0.35 -0.999999999447357
0.36 -0.83125387575001
0.37 -0.642039521687507
0.38 -0.437016024920062
0.39 -0.221231741582704
0.4 -1.17214900258786E-10
0.41 0.221231741694725
0.42 0.437016024964266
0.43 0.64203952195721
0.44 0.831253874562707
0.45 1.00000000176566
0.46 1.1441228037904
0.47 1.26007351196629
0.48 1.34499702337528
0.49 1.39680224677907
0.5 1.41421356237649
0.51 1.39680224656173
0.52 1.34499702448689
0.53 1.26007350937922
0.54 1.14412280748519
0.55 0.999999998238166
0.56 0.831253876550531
0.57 0.642039521886165
0.58 0.437016023936077
0.59 0.221231742473537
0.6 1.20341047337856E-10
0.61 -0.221231742578457
0.62 -0.437016023974007
0.63 -0.642039522149102
0.64 -0.831253875355346
0.65 -1.00000000054734
0.66 -1.14412280459937
0.67 -1.26007351177271
0.68 -1.34499702340848
0.69 -1.39680224614792
0.7 -1.41421356370974
0.71 -1.39680224515249
0.72 -1.34499702494973
0.73 -1.26007351028567
0.74 -1.14412280564748
0.75 -1.00000000000092
0.76 -0.831253875529974
0.77 -0.642039522305636
0.78 -0.437016023411566
0.79 -0.221231743594431
0.8 1.35389750333301E-09
0.81 0.221231741569339
0.82 0.437016023947285
0.83 0.642039523028721
0.84 0.831253874533956
0.85 1.00000000055077
0.86 1.14412280544573
0.87 1.2600735108988
0.88 1.34499702345789
0.89 1.39680224716016
0.9 1.41421356225331
0.91 1.39680224627025
0.92 1.34499702443865
0.93 1.26007351069699
0.94 1.14412280463701
0.95 1.00000000175625
0.96 0.831253873703857
0.97 0.642039523208824
0.98 0.437016023890734
0.99 0.221231742189542
1 0

